,id,project,branch,hashtags,change_id,subject,status,created,updated,submit_type,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,meta_rev_id,_number,owner,requirements,submit_records,attention_set,removed_from_attention_set,work_in_progress,cherry_pick_of_change,cherry_pick_of_patch_set,topic,revert_of,_more_changes
398,chromium%2Fsrc~main~I85f803796eea82298c702f8aeb87e12e6bdee1f3,chromium/src,main,['ax-mac-merge'],I85f803796eea82298c702f8aeb87e12e6bdee1f3,ax_mac_merge: move AXARIAColumn* and AXARIARow* attributes,NEW,2021-11-17 22:08:30.000000000,2021-11-18 16:20:18.000000000,REBASE_ALWAYS,380,55,4,3,True,30bf1ecb6147f74364151114b0f25ab98bbbc1db,3289486,{'_account_id': 1517992},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Quick-Run', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1517992': {'account': {'_account_id': 1517992}, 'last_update': '2021-11-18 02:33:54.000000000', 'reason': 'ps#3: CQ dry run failed.'}}","{'1395742': {'account': {'_account_id': 1395742}, 'last_update': '2021-11-18 16:20:18.000000000', 'reason': '<GERRIT_ACCOUNT_1395742> replied on the change', 'reason_account': {'_account_id': 1395742}}}",,,,,,
399,chromiumos%2Fplatform2~main~I8b4403fb501f73671cbda366a202dab83b4099c3,chromiumos/platform2,main,[],I8b4403fb501f73671cbda366a202dab83b4099c3,biod: Simplify GetTemplate calls in CrosFpBiometricsManager tests,NEW,2021-11-16 11:17:32.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,3,6,0,0,True,86d5cc770b711a6cd1abf8b9c25419884a399cdd,3282602,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",,,,,,,,
400,chromiumos%2Fplatform2~main~I090e85c7684c593f75f2ee1ea4675983c64fdfa6,chromiumos/platform2,main,[],I090e85c7684c593f75f2ee1ea4675983c64fdfa6,biod: Delete invalid records,NEW,2021-11-16 11:17:32.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,10,0,0,0,True,a6e571af2373046a06b354214794a274616a37f8,3282601,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]",,,,,,,,
401,chromiumos%2Fplatform2~main~I8c6cf05274462659818cd48829977b519f0a17be,chromiumos/platform2,main,[],I8c6cf05274462659818cd48829977b519f0a17be,biod: Use CrosFpBiometricsManagerPeer only for calling private methods,NEW,2021-11-03 15:16:10.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,28,28,3,1,True,d59838d1cf5cb7b722386b541058723d78d4cd95,3259549,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 15:48:50.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 15:48:50.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-16 13:07:47.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-11 23:54:10.000000000', 'reason': '<GERRIT_ACCOUNT_1314845> replied on the change', 'reason_account': {'_account_id': 1314845}}}",,,,,,
402,chromiumos%2Fplatform2~main~I9211a9fbdac5a0dbaccd17f0eeeea29dfc726843,chromiumos/platform2,main,[],I9211a9fbdac5a0dbaccd17f0eeeea29dfc726843,biod: Get rid of FakeCrosFpDevice class in CrosFpBiometricsManager tests,NEW,2021-11-03 15:16:10.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,25,73,5,0,True,ea5dd455ba9c3305550e7dc4fcdf40b11792c5e1,3259548,{'_account_id': 1441652},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1314845}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 15:52:29.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 15:52:29.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-16 11:59:40.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-11 23:27:30.000000000', 'reason': '<GERRIT_ACCOUNT_1314845> replied on the change', 'reason_account': {'_account_id': 1314845}}}",,,,,,
403,chromiumos%2Fplatform2~main~I2a0793477b965d53a458dde9faba512bacbf727b,chromiumos/platform2,main,[],I2a0793477b965d53a458dde9faba512bacbf727b,biod: Invalidate records that don't have validation value,NEW,2021-11-03 15:16:10.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,18,2,2,0,True,4d21f41ef6b0090538459d645adaa47e2b2e2e06,3259547,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 16:18:55.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 16:18:55.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-16 11:38:57.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-12 18:56:42.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1314845> by clicking the attention icon', 'reason_account': {'_account_id': 1314845}}}",,,,,,
404,chromiumos%2Fplatform2~main~Ic23274edeab5a73deb42dc314e9f54d28eefc1f4,chromiumos/platform2,main,[],Ic23274edeab5a73deb42dc314e9f54d28eefc1f4,biod: Refactor ReadValidationValueFromRecord in BiodStorage,NEW,2021-11-03 15:16:10.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,69,49,3,0,True,6f3a5f3ccfea6177426c98c3b0fcbc87f607022a,3259546,{'_account_id': 1441652},"[{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'OK', 'applied_by': {'_account_id': 1314845}}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'OK', 'requirements': [{'status': 'OK', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 16:19:28.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 16:19:28.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-16 11:39:10.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-12 18:57:02.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1314845> by clicking the attention icon', 'reason_account': {'_account_id': 1314845}}}",,,,,,
405,chromiumos%2Fplatform2~main~Icdc38782a0313fbeb020d514b0042856fcb3b53f,chromiumos/platform2,main,[],Icdc38782a0313fbeb020d514b0042856fcb3b53f,biod: Use CrosFpRecordManager for operation on records,NEW,2021-10-27 15:32:46.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,175,216,12,0,True,510f1143be02c37ae418225ae36fc05128c0541a,3247186,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 15:52:59.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 15:52:59.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-15 10:40:48.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-11 22:41:54.000000000', 'reason': '<GERRIT_ACCOUNT_1314845> replied on the change', 'reason_account': {'_account_id': 1314845}}}",,,,,,
406,chromiumos%2Fplatform2~main~Iee21b957a7d7de4779a66b2a48d49d6490b7a02a,chromiumos/platform2,main,[],Iee21b957a7d7de4779a66b2a48d49d6490b7a02a,biod: Introduce CrosFpRecordManager class,NEW,2021-10-27 15:32:46.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,953,0,12,3,True,3134a45f5338688ffa93573b9138a287b0bfbab8,3247185,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 15:53:36.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 15:53:36.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-16 11:52:49.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-12 18:57:11.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1314845> by clicking the attention icon', 'reason_account': {'_account_id': 1314845}}}",,,,,,
407,chromiumos%2Fplatform2~main~Ieb0e2f03c2cf4a3966d4c122f44c4980b4f694da,chromiumos/platform2,main,[],Ieb0e2f03c2cf4a3966d4c122f44c4980b4f694da,biod: Get template from disk when updating record metadata,NEW,2021-10-27 15:32:46.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,165,102,1,1,True,85bf5bab2e032f9ab37f9f2ca9a6c15b3bc145ef,3247184,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 15:54:07.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 15:54:07.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-10 22:49:04.000000000', 'reason': '<GERRIT_ACCOUNT_1314845> replied on the change', 'reason_account': {'_account_id': 1314845}}}","{'1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-12 18:57:16.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1314845> by clicking the attention icon', 'reason_account': {'_account_id': 1314845}}}",,,,,,
408,chromiumos%2Fplatform2~main~Ia999d5c9d2e3ec62b1509e744bc68b3d84e27e0b,chromiumos/platform2,main,[],Ia999d5c9d2e3ec62b1509e744bc68b3d84e27e0b,biod: Use RecordId as key in records_,NEW,2021-10-27 15:32:46.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,116,72,12,0,True,bb1533f3f6d227dfc66d8d13bd0ba47b291c7b70,3247183,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 15:55:23.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 15:55:23.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-12 18:57:19.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1314845> by clicking the attention icon', 'reason_account': {'_account_id': 1314845}}, '1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-16 11:47:50.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}",,,,,,
409,chromiumos%2Fplatform2~main~Ied22b801e615b2d970835e83461bfb6005a7312a,chromiumos/platform2,main,[],Ied22b801e615b2d970835e83461bfb6005a7312a,biod: Reorganize code which checks Positive Match Secret,NEW,2021-10-27 15:32:46.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,35,59,3,1,True,c00f8b7471ce4a169fb72aef8dd8804b0477a100,3247182,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 15:55:53.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 15:55:53.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-16 11:44:15.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-12 18:57:22.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1314845> by clicking the attention icon', 'reason_account': {'_account_id': 1314845}}}",,,,,,
410,chromiumos%2Fplatform2~main~I363eb2b3fba7f7f66cd35b5cb3d7fc604ba1765a,chromiumos/platform2,main,[],I363eb2b3fba7f7f66cd35b5cb3d7fc604ba1765a,biod: Move implementation of removing and updating label out of Record,NEW,2021-10-27 15:32:46.000000000,2021-11-18 16:17:35.000000000,REBASE_ALWAYS,52,33,2,0,True,1d328571e15d03487c081acb8dfda4cdb3dca74a,3247181,{'_account_id': 1441652},"[{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]","[{'rule_name': 'gerrit~PrologRule', 'status': 'NOT_READY', 'labels': [{'label': 'Auto-Submit', 'status': 'MAY'}, {'label': 'Owners-Override', 'status': 'MAY'}, {'label': 'Bot-Commit', 'status': 'MAY'}, {'label': 'Verified', 'status': 'NEED'}, {'label': 'Commit-Queue', 'status': 'MAY'}, {'label': 'Code-Review', 'status': 'NEED'}]}, {'rule_name': 'code-owners~CodeOwnerSubmitRule', 'status': 'NOT_READY', 'requirements': [{'status': 'NOT_READY', 'fallback_text': 'Code Owners', 'type': 'code-owners'}]}]","{'1409227': {'account': {'_account_id': 1409227}, 'last_update': '2021-11-03 15:56:20.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}, '1334530': {'account': {'_account_id': 1334530}, 'last_update': '2021-11-03 15:56:20.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}","{'1314845': {'account': {'_account_id': 1314845}, 'last_update': '2021-11-12 18:57:25.000000000', 'reason': 'Removed by <GERRIT_ACCOUNT_1314845> by clicking the attention icon', 'reason_account': {'_account_id': 1314845}}, '1441652': {'account': {'_account_id': 1441652}, 'last_update': '2021-11-16 11:43:32.000000000', 'reason': '<GERRIT_ACCOUNT_1441652> replied on the change', 'reason_account': {'_account_id': 1441652}}}",,,,,,
