,id,project,branch,hashtags,change_id,subject,status,created,updated,submit_type,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,meta_rev_id,_number,owner,requirements,work_in_progress,attention_set,revert_of,cherry_pick_of_change,cherry_pick_of_patch_set,topic,_more_changes
268,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I4b13299b9dff67f43435b5dfeb261dcc38294bb8,chromiumos/third_party/kernel,chromeos-5.4,[],I4b13299b9dff67f43435b5dfeb261dcc38294bb8,WIP: arm64: dts: mt8192: add mdla node,NEW,2021-08-17 07:19:21.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,17,3,4,0,True,b6e4e2c61d3051a1c89b2e17bd514015eaab442c,3099289,{'_account_id': 1126639},[],,"{'1468394': {'account': {'_account_id': 1468394}, 'last_update': '2021-09-02 06:07:26.000000000', 'reason': 'Someone else replied on the change'}, '1126639': {'account': {'_account_id': 1126639}, 'last_update': '2021-09-02 06:07:26.000000000', 'reason': 'Someone else replied on the change'}}",,,,,
269,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I319cd9459ef234504ba12f7877a5157e3efbba1a,chromiumos/third_party/kernel,chromeos-5.4,[],I319cd9459ef234504ba12f7877a5157e3efbba1a,WIP: mt8192: mdla: add tx/rx rpmsg,NEW,2021-08-17 07:19:21.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,355,4,33,0,True,59f0cb5ab0408885dc41706c4f7ae0b21910799f,3099288,{'_account_id': 1126639},[],,"{'1126639': {'account': {'_account_id': 1126639}, 'last_update': '2021-08-25 07:16:24.000000000', 'reason': '<GERRIT_ACCOUNT_1468394> replied on the change', 'reason_account': {'_account_id': 1468394}}, '1468394': {'account': {'_account_id': 1468394}, 'last_update': '2021-09-02 06:07:31.000000000', 'reason': 'Someone else replied on the change'}}",,,,,
270,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I2a50eb97f91db9c35e63a9e3c6c7bc8bd5177aa2,chromiumos/third_party/kernel,chromeos-5.4,[],I2a50eb97f91db9c35e63a9e3c6c7bc8bd5177aa2,WIP: apu: mdw: apusys: porting apusys mdw from s0,NEW,2021-08-17 02:56:32.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,1942,833,282,0,True,4ac4f529a7efd40032d4436e5fbe13f7330988ae,3098990,{'_account_id': 1126639},[],,"{'1126639': {'account': {'_account_id': 1126639}, 'last_update': '2021-08-25 06:05:52.000000000', 'reason': '<GERRIT_ACCOUNT_1468394> replied on the change', 'reason_account': {'_account_id': 1468394}}, '1468394': {'account': {'_account_id': 1468394}, 'last_update': '2021-09-02 06:07:49.000000000', 'reason': 'Someone else replied on the change'}}",,,,,
271,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I08d2dc1e11f0502e59843762763ed7d9437ccd79,chromiumos/third_party/kernel,chromeos-5.4,[],I08d2dc1e11f0502e59843762763ed7d9437ccd79,WIP: apusys: apussy_rv use rpmsg for timsync,NEW,2021-08-10 09:51:54.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,90,16,9,0,True,61b91bdce4af3e6c185ca2d377993de7f74c519e,3084990,{'_account_id': 1468394},[],,"{'1468394': {'account': {'_account_id': 1468394}, 'last_update': '2021-09-02 06:07:56.000000000', 'reason': 'Someone else replied on the change'}}",,,,,
272,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I1c9c0098e65c20dcd096de3a47afe02bafe530de,chromiumos/third_party/kernel,chromeos-5.4,[],I1c9c0098e65c20dcd096de3a47afe02bafe530de,WIP: apu: power: mt8192: enable power rpmsg,NEW,2021-08-10 09:51:54.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,296,216,43,0,True,12e631aba0ae04bf329df5c4bd8216f455bf4629,3084989,{'_account_id': 1468394},[],,"{'1468394': {'account': {'_account_id': 1468394}, 'last_update': '2021-09-02 06:08:01.000000000', 'reason': 'Someone else replied on the change'}}",,,,,
273,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I2b508ce8361b6a548f0a997912a9946465b680e6,chromiumos/third_party/kernel,chromeos-5.4,[],I2b508ce8361b6a548f0a997912a9946465b680e6,WIP: arm64: dts: mt8192: enable power rpmsg node,NEW,2021-08-10 09:51:54.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,10,0,0,0,True,e8ce1077e6b71501f9a865f4bba7980fd06e4c2d,3084988,{'_account_id': 1468394},[],,,,,,,
274,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ia6199ffe20edb5408a5587a42826801a9ce36fa6,chromiumos/third_party/kernel,chromeos-5.4,[],Ia6199ffe20edb5408a5587a42826801a9ce36fa6,WIP: apusys: Add midware support,NEW,2021-07-06 05:22:11.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,8640,17,0,0,True,585f0c0999cb85e9c41c55d7aa9ed75f2a35227c,3007484,{'_account_id': 1468394},[],,,,,,,
275,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I95b409e0998016d89fd5520472ce58d3d841d596,chromiumos/third_party/kernel,chromeos-5.4,[],I95b409e0998016d89fd5520472ce58d3d841d596,WIP: arm64: dts: mt8192: Add midware node,NEW,2021-07-06 05:22:11.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,19,0,0,0,True,8afea3f5fd9beedc9ebeeb7e29416601baa6cb94,3007483,{'_account_id': 1468394},[],,,,,,,
276,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ic72c3cdb1ac1276cdf428e0741774a51a300cea0,chromiumos/third_party/kernel,chromeos-5.4,[],Ic72c3cdb1ac1276cdf428e0741774a51a300cea0,WIP: apusys: power: departure power data from apu config,NEW,2021-06-01 05:34:13.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,8,39,0,0,True,fa3c8a0a413edbc92dc820d2c9a6f1a254675b39,2929713,{'_account_id': 1468394},[],,"{'1128929': {'account': {'_account_id': 1128929}, 'last_update': '2021-06-01 05:44:39.000000000', 'reason': 'Flora Fu replied on the change'}}",,,,,
277,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ib80c5d1cae3abc85a21dc534fa48e3318525336f,chromiumos/third_party/kernel,chromeos-5.4,[],Ib80c5d1cae3abc85a21dc534fa48e3318525336f,TEST: iommu dma-range ToT,NEW,2021-04-23 07:43:36.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,1,0,5,0,True,d7170a3defc7f7af53474d990d940143f3cef0c6,2847843,{'_account_id': 1468394},[],,,,,,,
278,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~If36d38625e5990d49984b9bf58537889bb25e6d6,chromiumos/third_party/kernel,chromeos-5.4,[],If36d38625e5990d49984b9bf58537889bb25e6d6,WIP: misc: apusys: Control APU mcu through SMC call,NEW,2021-04-20 04:51:15.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,93,72,1,0,True,6169b3e1ae2962ac8a6b3b6ac413b3abeb68e625,2839015,{'_account_id': 1468394},[],,"{'1128929': {'account': {'_account_id': 1128929}, 'last_update': '2021-04-20 06:07:12.000000000', 'reason': 'Flora Fu replied on the change'}}",,,,,
279,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ic782afce05055b06b067c5b32cb35975d21da69e,chromiumos/third_party/kernel,chromeos-5.4,[],Ic782afce05055b06b067c5b32cb35975d21da69e,WIP: soc: mediatek: Add command for APU SMC call,NEW,2021-04-20 04:51:15.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,2,0,0,0,True,424e2b89491e111b05e99ac6e373698bc648a0c7,2839014,{'_account_id': 1468394},[],,"{'1128929': {'account': {'_account_id': 1128929}, 'last_update': '2021-04-20 06:07:01.000000000', 'reason': 'Flora Fu replied on the change'}}",,,,,
280,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I601567dea659ee33de3ac60795cadcd3a5ed6212,chromiumos/third_party/kernel,chromeos-5.4,[],I601567dea659ee33de3ac60795cadcd3a5ed6212,WIP: arm64: dts: mt8192: add pm to support deep idle in uP,NEW,2021-04-14 07:35:26.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,1,0,0,0,True,beaff3d55e720304aa73bbe75a434876e4ef979c,2825209,{'_account_id': 1468394},[],,,,,,,
281,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I5b4e27573d8a05f04af8d5293e120263e1e7fc8b,chromiumos/third_party/kernel,chromeos-5.4,[],I5b4e27573d8a05f04af8d5293e120263e1e7fc8b,WIP: arm64: dts: mt8192: Add APU power domain node,NEW,2021-04-14 01:42:47.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,35,0,0,0,True,c444d84a70cba9f2ff3ab97dc5d209345c90f20c,2823460,{'_account_id': 1468394},[],,,,,,,
282,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I7ad398d7dd47cd77e2961775d4bbd1cdcbe08d12,chromiumos/third_party/kernel,chromeos-5.4,[],I7ad398d7dd47cd77e2961775d4bbd1cdcbe08d12,WIP: arm64: dts: mt8192: Add APU node,NEW,2021-04-14 01:42:47.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,17,0,0,0,True,cc7007206ce5e349ef440913e54b523d61d338be,2823459,{'_account_id': 1468394},[],,,,,,,
283,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I9e5b1e4450121fbd6ab24c3ca8ff7712a25a8e59,chromiumos/third_party/kernel,chromeos-5.4,[],I9e5b1e4450121fbd6ab24c3ca8ff7712a25a8e59,WIP: soc: mediatek: apu: Add apusys and add apu power domain driver,NEW,2021-04-14 01:42:47.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,642,0,0,0,True,247af880f8dc701392e56b74861e4c4b5a457f43,2823458,{'_account_id': 1468394},[],,,,,,,
284,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I441499a72a8cfc1cebbec59268211647b61d538b,chromiumos/third_party/kernel,chromeos-5.4,[],I441499a72a8cfc1cebbec59268211647b61d538b,WIP: dt-bindings: soc: mediatek: apusys: Add new document for APU power domain,NEW,2021-04-14 01:42:47.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,145,0,0,0,True,44c39feb1a94eec94645131fd4ff88c8b03f87f3,2823457,{'_account_id': 1468394},[],,,,,,,
285,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I01f613209372f84072388c254031926bfaab88cf,chromiumos/third_party/kernel,chromeos-5.4,[],I01f613209372f84072388c254031926bfaab88cf,WIP: dt-bindings: arm: mediatek: Add new document bindings for APU,NEW,2021-04-14 01:42:47.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,56,0,0,0,True,88b983c2b1845bf26a4f96cb6fa797c5212cd09f,2823456,{'_account_id': 1468394},[],,,,,,,
286,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ie33d643be17bafe1a6e4ccc785e9893067803477,chromiumos/third_party/kernel,chromeos-5.4,[],Ie33d643be17bafe1a6e4ccc785e9893067803477,WIP: clk: mediatek: mt8192: Add APU clocks support,NEW,2021-04-14 01:42:47.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,91,0,0,0,True,051f9d0a44c736c50e2c25261eff6e5dd72ebfef,2823455,{'_account_id': 1468394},[],,,,,,,
287,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I90ec63b299769dade5728b8598db2a731e6b5fea,chromiumos/third_party/kernel,chromeos-5.4,[],I90ec63b299769dade5728b8598db2a731e6b5fea,WIP: dt-bindings: clock: Add MT8192 APU clock bindings,NEW,2021-04-14 01:42:47.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,12,2,0,0,True,6a2fc9380cdf8bd8a7f92661e02941cc208bed64,2823454,{'_account_id': 1468394},[],,,,,,,
288,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I7bdb8e1abc41305f852724558814ae008a34aca3,chromiumos/third_party/kernel,chromeos-5.4,[],I7bdb8e1abc41305f852724558814ae008a34aca3,WIP: mt8192: apusys: deep idle porting,NEW,2021-02-25 06:01:24.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,352,7,0,0,True,7512a6c2bb2be78015786db3028bac8bb25529b1,2719251,{'_account_id': 1128929},[],,"{'1468394': {'account': {'_account_id': 1468394}, 'last_update': '2021-03-26 02:07:24.000000000', 'reason': 'Pi-Cheng Chen replied on the change'}, '1472712': {'account': {'_account_id': 1472712}, 'last_update': '2021-02-25 06:26:33.000000000', 'reason': 'Pi-Cheng Chen replied on the change'}}",,,,,
289,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Iee637ee78a65911ead9b3451f72da199cbe5e878,chromiumos/third_party/kernel,chromeos-5.4,[],Iee637ee78a65911ead9b3451f72da199cbe5e878,WIP: arm64: dts: mt8192: add ipi/rpmsg nodes,NEW,2021-01-18 03:19:42.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,4,0,0,0,True,e89f80ac51446ef41b7c51a3efe47bfe9b45760c,2631677,{'_account_id': 1468394},[],,,,,,,
290,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ic57b08789ed18ccf066d296cca1f3363e3e9325f,chromiumos/third_party/kernel,chromeos-5.4,[],Ic57b08789ed18ccf066d296cca1f3363e3e9325f,WIP: misc: mediatek: apusys: add folder for developing apusys,NEW,2021-01-14 10:26:57.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,20,0,0,0,True,904b9e1a6e12530cac9a3c4e2849986798590e49,2629228,{'_account_id': 1468394},[],,,,,,,
291,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Iec363900fba60b30fd6e7ff823eb8d72b3fc62b8,chromiumos/third_party/kernel,chromeos-5.4,[],Iec363900fba60b30fd6e7ff823eb8d72b3fc62b8,WIP: arm64: dts: mt8192: update vpu nodes for reserve memory,NEW,2021-01-14 10:25:20.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,15,0,3,3,True,7f2b094d41b462ddd8a4c3d4f4477446fe0875ff,2629208,{'_account_id': 1472687},[],,"{'1472687': {'account': {'_account_id': 1472687}, 'last_update': '2021-01-15 01:19:04.000000000', 'reason': 'Flora Fu replied on the change'}, '1477737': {'account': {'_account_id': 1477737}, 'last_update': '2021-01-15 00:51:18.000000000', 'reason': 'Flora Fu replied on the change'}}",,,,,
292,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I1881fc165e7adbc306fd30e058011bcb734278c7,chromiumos/third_party/kernel,chromeos-5.4,[],I1881fc165e7adbc306fd30e058011bcb734278c7,WIP: apusys/mediatek: vpu load firmware,NEW,2021-01-14 10:25:20.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,1002,5,4,4,True,8f1d265f83d5efbc25d2fbd8fdb04e665180116d,2629207,{'_account_id': 1472687},[],,"{'1472687': {'account': {'_account_id': 1472687}, 'last_update': '2021-01-15 01:18:34.000000000', 'reason': 'Flora Fu replied on the change'}, '1477737': {'account': {'_account_id': 1477737}, 'last_update': '2021-01-15 00:50:16.000000000', 'reason': 'Flora Fu replied on the change'}}",,,,,
293,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I83e5f169b490925b23102efe56956e1dfc9d2dfe,chromiumos/third_party/kernel,chromeos-5.4,[],I83e5f169b490925b23102efe56956e1dfc9d2dfe,WIP: arm64: dts: mt8192: add mdla node,NEW,2021-01-11 02:23:04.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,4,0,0,0,True,789bb0789d3ca77607d22ee350e34d5093126ef9,2620759,{'_account_id': 1478732},[],,"{'1468394': {'account': {'_account_id': 1468394}, 'last_update': '2021-01-11 03:36:36.000000000', 'reason': 'Shiyi Ou replied on the change'}}",,,,,
294,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ic77d2d28db04916bc8315f811ef0d136c5f4ae6f,chromiumos/third_party/kernel,chromeos-5.4,[],Ic77d2d28db04916bc8315f811ef0d136c5f4ae6f,WIP: apusys: MDLA: mt8192: add mdla support,NEW,2021-01-08 05:35:20.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,440,0,3,2,True,f63c893426464b91f5e2e987b055abf2a4219272,2617679,{'_account_id': 1478732},[],,"{'1478732': {'account': {'_account_id': 1478732}, 'last_update': '2021-01-08 16:45:55.000000000', 'reason': 'Flora Fu replied on the change'}, '1128929': {'account': {'_account_id': 1128929}, 'last_update': '2021-02-05 09:19:16.000000000', 'reason': 'Reviewer was added'}}",,,,,
295,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I33c6acae54a204239d2180fc84830dc7e165f049,chromiumos/third_party/kernel,chromeos-5.4,[],I33c6acae54a204239d2180fc84830dc7e165f049,WIP: arm64: dts: mt8192: update vpu nodes,NEW,2021-01-05 05:53:36.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,32,0,1,0,True,6f3725dd85d8cd1a9761ba577e58c577f396e88a,2610528,{'_account_id': 1477737},[],,"{'1129079': {'account': {'_account_id': 1129079}, 'last_update': '2021-01-05 05:54:49.000000000', 'reason': 'Suggest Chiang replied on the change'}, '1472712': {'account': {'_account_id': 1472712}, 'last_update': '2021-01-05 05:54:49.000000000', 'reason': 'Suggest Chiang replied on the change'}, '1477737': {'account': {'_account_id': 1477737}, 'last_update': '2021-01-21 03:24:12.000000000', 'reason': 'Flora Fu replied on the change'}, '1475578': {'account': {'_account_id': 1475578}, 'last_update': '2021-01-05 05:54:49.000000000', 'reason': 'Suggest Chiang replied on the change'}}",,,,,
296,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~If37544849486d17719fdeb7c95aef3e8e2a98d7d,chromiumos/third_party/kernel,chromeos-5.4,[],If37544849486d17719fdeb7c95aef3e8e2a98d7d,WIP: apusys/mediatek: vpu porting,NEW,2021-01-04 07:54:02.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,3302,7,0,0,True,14af66d744a6a7cc1c26b902aff9e4077587e96e,2608093,{'_account_id': 1477737},[],,"{'1472712': {'account': {'_account_id': 1472712}, 'last_update': '2021-01-05 01:01:51.000000000', 'reason': 'Suggest Chiang replied on the change'}, '1129079': {'account': {'_account_id': 1129079}, 'last_update': '2021-01-05 01:01:51.000000000', 'reason': 'Suggest Chiang replied on the change'}, '1475578': {'account': {'_account_id': 1475578}, 'last_update': '2021-01-05 01:01:51.000000000', 'reason': 'Suggest Chiang replied on the change'}}",,,,,
297,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Iaeb5b0d8ce70c158b4467d243753ae15c550b9df,chromiumos/third_party/kernel,chromeos-5.4,[],Iaeb5b0d8ce70c158b4467d243753ae15c550b9df,WIP: apusys: power: Add power interface for uP,NEW,2021-01-04 01:15:01.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,813,9,1,0,True,13c75917696e90cfd72541fd3d730bf055c4bb48,2608090,{'_account_id': 1468394},[],,,,,,,
298,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I04443283ce67fd0790c8ac0cd615816d0887cc98,chromiumos/third_party/kernel,chromeos-5.4,[],I04443283ce67fd0790c8ac0cd615816d0887cc98,WIP: apusys: power: Add power driver,NEW,2021-01-04 01:15:01.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,3428,0,1,0,True,d3d07bb2f29646a6d7d2713d83affe3ace20923b,2608089,{'_account_id': 1468394},[],,,,,,,
299,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ie0d8d4a921c818f2c5a3a5ef4123e8a3ebde9b67,chromiumos/third_party/kernel,chromeos-5.4,[],Ie0d8d4a921c818f2c5a3a5ef4123e8a3ebde9b67,WIP: arm64: dts: mt8192: add apusys_power nodes,NEW,2021-01-04 01:15:01.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,106,0,0,0,True,57c6d9afca5b8b254f08a337f2c804b8a760e9d4,2608085,{'_account_id': 1468394},[],,,,,,,
300,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I22691c965f8ca302c6a04b12f39bcb5284d87dfd,chromiumos/third_party/kernel,chromeos-5.4,[],I22691c965f8ca302c6a04b12f39bcb5284d87dfd,WIP: apusys: enable ipi/rpmsg driver,NEW,2020-12-16 05:38:48.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,677,704,0,0,True,7ee9b76f3eedf900866bf240ebce37c5afbf8f4c,2594597,{'_account_id': 1472712},[],,"{'1468394': {'account': {'_account_id': 1468394}, 'last_update': '2020-12-21 05:34:11.000000000', 'reason': 'Pi-Cheng Chen replied on the change'}}",,,,,
301,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I36a6e240d02f3a123589da50a22995a289351445,chromiumos/third_party/kernel,chromeos-5.4,[],I36a6e240d02f3a123589da50a22995a289351445,WIP: apusys: add apusys_rv/sw_logger driver,NEW,2020-12-13 11:10:34.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,4060,0,2,0,True,46b1eeb51487b048fa43e9d1be792c40b86cf91d,2587117,{'_account_id': 1472712},[],,"{'1472712': {'account': {'_account_id': 1472712}, 'last_update': '2021-01-18 05:57:07.000000000', 'reason': 'Flora Fu replied on the change'}}",,,,,
302,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I5df2f041934a83c8fddafafc661c61639cc6ed72,chromiumos/third_party/kernel,chromeos-5.4,[],I5df2f041934a83c8fddafafc661c61639cc6ed72,WIP: arm64: dts: mt8192: Add apusys_rv/sw_logger nodes,NEW,2020-12-13 11:10:34.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,29,0,0,0,True,b2144f0adde431c5f064f7f654f7956488e528a8,2587116,{'_account_id': 1472712},[],,,,,,,
303,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~If1f7e151352662fb11e24e1d3468dbfde4dde215,chromiumos/third_party/kernel,chromeos-5.4,[],If1f7e151352662fb11e24e1d3468dbfde4dde215,WIP: CHROMIUM: config: enable APUSYS dev config in misc driver,NEW,2020-11-30 03:34:04.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,2,0,0,0,True,9b6cad100c5008785e636e0ce1353ae670fcb80e,2564919,{'_account_id': 1468394},[],,,,,,,
304,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~Ibb67cb24c74969628eb0bbedcc68d629b87c6912,chromiumos/third_party/kernel,chromeos-5.4,[],Ibb67cb24c74969628eb0bbedcc68d629b87c6912,WIP: iommu/mediatek: Add APU iommu support,NEW,2020-11-26 08:53:51.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,102,26,9,4,True,2817dfb5201bfdc0dea9610ce41144fe7fc229f9,2560366,{'_account_id': 1130087},[],,"{'1468394': {'account': {'_account_id': 1468394}, 'last_update': '2021-10-11 07:26:15.000000000', 'reason': '<GERRIT_ACCOUNT_1130087> replied on the change', 'reason_account': {'_account_id': 1130087}}}",,,,,
305,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I27db86398219ee26fff4364497a63aa7c2ff61f9,chromiumos/third_party/kernel,chromeos-5.4,[],I27db86398219ee26fff4364497a63aa7c2ff61f9,WIP: arm64: dts: mt8192: Add APU-IOMMU nodes,NEW,2020-11-26 08:53:51.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,8,0,2,0,True,92cc81f9284000bc700d7d07d4424bae172b8414,2560365,{'_account_id': 1130087},[],,"{'1130087': {'account': {'_account_id': 1130087}, 'last_update': '2020-12-18 08:36:23.000000000', 'reason': 'Flora Fu replied on the change'}}",,,,,
306,chromiumos%2Fthird_party%2Fkernel~chromeos-5.4~I7752299cb79469ad87f3e9922040545974af1690,chromiumos/third_party/kernel,chromeos-5.4,[],I7752299cb79469ad87f3e9922040545974af1690,Do-NOT-SUBMIT: mt8192 apusys ToT,NEW,2020-11-26 06:11:15.000000000,2021-10-11 07:26:48.000000000,CHERRY_PICK,1,0,61,1,True,4a33e4a583cd942b5a2bce3ed21268cc112ccc94,2560350,{'_account_id': 1468394},[],,"{'1506700': {'account': {'_account_id': 1506700}, 'last_update': '2021-04-13 06:05:26.000000000', 'reason': 'Flora Fu replied on the change'}, '1472687': {'account': {'_account_id': 1472687}, 'last_update': '2021-01-05 01:17:52.000000000', 'reason': 'Flora Fu replied on the change'}, '1130087': {'account': {'_account_id': 1130087}, 'last_update': '2020-11-30 07:40:50.000000000', 'reason': 'Flora Fu replied on the change'}, '1477737': {'account': {'_account_id': 1477737}, 'last_update': '2021-01-04 02:57:44.000000000', 'reason': 'Flora Fu replied on the change'}, '1126639': {'account': {'_account_id': 1126639}, 'last_update': '2021-05-05 05:23:06.000000000', 'reason': 'Flora Fu replied on the change'}, '1472712': {'account': {'_account_id': 1472712}, 'last_update': '2020-11-30 07:40:30.000000000', 'reason': 'Flora Fu replied on the change'}, '1128929': {'account': {'_account_id': 1128929}, 'last_update': '2020-11-30 08:43:22.000000000', 'reason': 'Flora Fu replied on the change'}, '1478665': {'account': {'_account_id': 1478665}, 'last_update': '2020-12-28 13:11:03.000000000', 'reason': 'Flora Fu replied on the change'}, '1519997': {'account': {'_account_id': 1519997}, 'last_update': '2021-08-25 08:54:04.000000000', 'reason': '<GERRIT_ACCOUNT_1468394> replied on the change', 'reason_account': {'_account_id': 1468394}}, '1472798': {'account': {'_account_id': 1472798}, 'last_update': '2020-11-30 07:40:30.000000000', 'reason': 'Flora Fu replied on the change'}, '1134114': {'account': {'_account_id': 1134114}, 'last_update': '2021-08-25 08:54:04.000000000', 'reason': '<GERRIT_ACCOUNT_1468394> replied on the change', 'reason_account': {'_account_id': 1468394}}, '1521558': {'account': {'_account_id': 1521558}, 'last_update': '2021-10-05 02:41:25.000000000', 'reason': '<GERRIT_ACCOUNT_1468394> replied on the change', 'reason_account': {'_account_id': 1468394}}, '1478732': {'account': {'_account_id': 1478732}, 'last_update': '2021-01-04 02:58:23.000000000', 'reason': 'Flora Fu replied on the change'}}",,,,,
