,id,project,branch,topic,attention_set,hashtags,change_id,subject,status,created,updated,submit_type,mergeable,insertions,deletions,total_comment_count,unresolved_comment_count,has_review_started,_number,owner,requirements,cherry_pick_of_change,cherry_pick_of_patch_set,revert_of,work_in_progress,_more_changes
297,openstack%2Fcinder~stable%2Fwallaby~Iaf149dadad5791e81a3c0efd089d0ee66a1a5614,openstack/cinder,stable/wallaby,detach-vol-status,"{'9535': {'account': {'_account_id': 9535}, 'last_update': '2021-11-23 13:48:48.000000000', 'reason': 'Someone else replied on the change'}}",[],Iaf149dadad5791e81a3c0efd089d0ee66a1a5614,Fix: Race between attachment and volume deletion,NEW,2021-11-23 11:52:30.000000000,2021-11-25 12:34:39.000000000,MERGE_IF_NECESSARY,True,127,113,0,0,True,818886,{'_account_id': 9535},[],,,,,
298,openstack%2Fcharm-ceph-radosgw~master~I0528fe7f4a89c69f2790a0e472f6f43e23c2de19,openstack/charm-ceph-radosgw,master,bug/1950329,"{'12549': {'account': {'_account_id': 12549}, 'last_update': '2021-11-24 19:24:27.000000000', 'reason': 'Felipe Reyes replied on the change'}}",[],I0528fe7f4a89c69f2790a0e472f6f43e23c2de19,Fix create_system_user so it returns creds,NEW,2021-11-10 12:28:48.000000000,2021-11-25 12:32:25.000000000,MERGE_IF_NECESSARY,True,148,5,5,3,True,817396,{'_account_id': 12549},[],,,,,
299,openstack%2Ftripleo-heat-templates~master~Icd7503c9b9b5edc7ecfe20e6217fb8efeebf3140,openstack/tripleo-heat-templates,master,precheck-no-redis,"{'11090': {'account': {'_account_id': 11090}, 'last_update': '2021-11-17 15:44:34.000000000', 'reason': 'Damien Ciabrini replied on the change'}}",[],Icd7503c9b9b5edc7ecfe20e6217fb8efeebf3140,Check that redis is enabled after upgrade,NEW,2021-11-16 09:11:36.000000000,2021-11-25 12:30:36.000000000,MERGE_IF_NECESSARY,True,16,1,5,1,True,818055,{'_account_id': 20778},[],,,,,
300,openstack%2Fcinder~master~I53417dddbfadd1636b10fa31af305d2f58753237,openstack/cinder,master,bug/1940466,"{'20813': {'account': {'_account_id': 20813}, 'last_update': '2021-10-27 04:55:01.000000000', 'reason': 'Added by mitya-eremeev-2 using the hovercard menu'}, '7198': {'account': {'_account_id': 7198}, 'last_update': '2021-11-05 15:22:46.000000000', 'reason': 'gibi replied on the change'}, '32927': {'account': {'_account_id': 32927}, 'last_update': '2021-11-23 07:38:18.000000000', 'reason': 'Someone else replied on the change'}, '27615': {'account': {'_account_id': 27615}, 'last_update': '2021-10-27 04:55:03.000000000', 'reason': 'Added by mitya-eremeev-2 using the hovercard menu'}, '1736': {'account': {'_account_id': 1736}, 'last_update': '2021-11-05 15:22:46.000000000', 'reason': 'gibi replied on the change'}, '4523': {'account': {'_account_id': 4523}, 'last_update': '2021-10-27 04:54:59.000000000', 'reason': 'Added by mitya-eremeev-2 using the hovercard menu'}, '33431': {'account': {'_account_id': 33431}, 'last_update': '2021-11-23 06:41:14.000000000', 'reason': 'mitya-eremeev-2 replied on the change'}, '5314': {'account': {'_account_id': 5314}, 'last_update': '2021-11-05 15:22:46.000000000', 'reason': 'gibi replied on the change'}}",[],I53417dddbfadd1636b10fa31af305d2f58753237,Fix simultaneous volume creation error in multiattach mode.,NEW,2021-08-18 18:33:55.000000000,2021-11-25 12:27:13.000000000,MERGE_IF_NECESSARY,True,20,3,12,1,True,805072,{'_account_id': 32927},[],,,,,
301,openstack%2Frequirements~stable%2Fwallaby~I647a046d26c7d75e327b6ea677483858a2e01d8e,openstack/requirements,stable/wallaby,,"{'10135': {'account': {'_account_id': 10135}, 'last_update': '2021-11-25 12:13:32.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I647a046d26c7d75e327b6ea677483858a2e01d8e,Add icmplib to global requirements,NEW,2021-11-25 10:36:58.000000000,2021-11-25 12:13:32.000000000,MERGE_IF_NECESSARY,True,2,0,0,0,True,819288,{'_account_id': 10135},[],,,,,
302,zuul%2Fzuul~master~Ifd968dcaa54e18d9c645a4bd246d6eb64f35db2e,zuul/zuul,master,sos-multi-scheduler,"{'27952': {'account': {'_account_id': 27952}, 'last_update': '2021-11-25 09:38:14.000000000', 'reason': 'A robot voted negatively on a label'}}",['sos'],Ifd968dcaa54e18d9c645a4bd246d6eb64f35db2e,Limit scheduler_count to 1 (or skip) for some repo config tests,NEW,2021-11-25 08:59:48.000000000,2021-11-25 12:10:43.000000000,MERGE_IF_NECESSARY,True,22,0,0,0,True,819272,{'_account_id': 27952},[],,,,,
303,zuul%2Fzuul~master~I8795520a62351359ff6c5fb189f19faf93bc0028,zuul/zuul,master,sos-multi-scheduler,"{'27952': {'account': {'_account_id': 27952}, 'last_update': '2021-11-25 09:38:00.000000000', 'reason': 'A robot voted negatively on a label'}}",['sos'],I8795520a62351359ff6c5fb189f19faf93bc0028,Skip gerrit checks API scheme test on multi scheduler,NEW,2021-11-25 08:59:48.000000000,2021-11-25 12:08:16.000000000,MERGE_IF_NECESSARY,True,17,2,1,0,True,819271,{'_account_id': 27952},[],,,,,
304,openstack%2Fkolla~master~I2796a9378ef99f0145fe95c4ecff9fd0b5a42894,openstack/kolla,master,,"{'22629': {'account': {'_account_id': 22629}, 'last_update': '2021-11-02 09:54:20.000000000', 'reason': 'Mark Goddard replied on the change'}}",[],I2796a9378ef99f0145fe95c4ecff9fd0b5a42894,docs: weekly meetings page,NEW,2021-10-26 13:05:03.000000000,2021-11-25 11:59:45.000000000,MERGE_IF_NECESSARY,True,75,2,15,7,True,815494,{'_account_id': 22629},[],,,,,
305,openstack%2Fkolla-ansible~master~I42957ce6f7eeff89085d5ea71d241ee6740fe356,openstack/kolla-ansible,master,keystone-system-scope,"{'30810': {'account': {'_account_id': 30810}, 'last_update': '2021-11-25 11:58:21.000000000', 'reason': 'Mark Goddard replied on the change'}}",[],I42957ce6f7eeff89085d5ea71d241ee6740fe356,Use system scoped tokens with Keystone,NEW,2021-10-27 01:24:30.000000000,2021-11-25 11:58:21.000000000,MERGE_IF_NECESSARY,True,244,32,39,8,True,815577,{'_account_id': 30810},[],,,,,
306,openstack%2Fopenstack-ansible-os_cinder~master~Id154ac4f5ed23d70b9318cfecca5b47b77a59bf1,openstack/openstack-ansible-os_cinder,master,,,[],Id154ac4f5ed23d70b9318cfecca5b47b77a59bf1,WIP: test fix for zun volume tempest failures,NEW,2021-11-24 16:08:15.000000000,2021-11-25 11:57:58.000000000,MERGE_IF_NECESSARY,True,1,1,0,0,True,819141,{'_account_id': 31542},[],,,,,
307,openstack%2Fkolla~master~I9cd93a2022d6b9d17f326d55d57f86cb5e141e7d,openstack/kolla,master,,"{'24072': {'account': {'_account_id': 24072}, 'last_update': '2021-11-25 11:57:39.000000000', 'reason': 'A robot voted negatively on a label'}, '14826': {'account': {'_account_id': 14826}, 'last_update': '2021-11-18 12:07:53.000000000', 'reason': 'Marcin Juszkiewicz replied on the change'}, '30491': {'account': {'_account_id': 30491}, 'last_update': '2021-11-18 12:07:53.000000000', 'reason': 'Marcin Juszkiewicz replied on the change'}, '30523': {'account': {'_account_id': 30523}, 'last_update': '2021-11-18 12:07:53.000000000', 'reason': 'Marcin Juszkiewicz replied on the change'}, '27339': {'account': {'_account_id': 27339}, 'last_update': '2021-11-18 12:07:53.000000000', 'reason': 'Marcin Juszkiewicz replied on the change'}, '13252': {'account': {'_account_id': 13252}, 'last_update': '2021-11-19 10:15:39.000000000', 'reason': 'Marcin Juszkiewicz replied on the change'}, '22629': {'account': {'_account_id': 22629}, 'last_update': '2021-11-18 12:07:53.000000000', 'reason': 'Marcin Juszkiewicz replied on the change'}}",[],I9cd93a2022d6b9d17f326d55d57f86cb5e141e7d,document that binary images are now deprecated,NEW,2021-11-17 15:31:28.000000000,2021-11-25 11:57:39.000000000,MERGE_IF_NECESSARY,True,11,0,5,2,True,818240,{'_account_id': 24072},[],,,,,
308,x%2Ftobiko~master~Ia3eaa4f9dfddf29828a40f19b46127fd7e7a8e05,x/tobiko,master,octavia,"{'27329': {'account': {'_account_id': 27329}, 'last_update': '2021-11-19 17:25:59.000000000', 'reason': 'Omer Schwartz replied on the change'}}",[],Ia3eaa4f9dfddf29828a40f19b46127fd7e7a8e05,Fix traffic test - add curl timeout error,NEW,2021-11-19 17:25:23.000000000,2021-11-25 11:53:51.000000000,MERGE_IF_NECESSARY,True,19,7,0,0,True,818610,{'_account_id': 31664},[],,,,,
309,openstack%2Fcinder~master~I64faccc36b7344ad4a2128bf9d86fe9679a2cbb9,openstack/cinder,master,manoj_docchange,"{'32036': {'account': {'_account_id': 32036}, 'last_update': '2021-11-23 19:45:15.000000000', 'reason': 'Someone else replied on the change'}}",[],I64faccc36b7344ad4a2128bf9d86fe9679a2cbb9,Doc: IBM flashsystem driver update,NEW,2021-11-23 18:41:33.000000000,2021-11-25 11:52:41.000000000,MERGE_IF_NECESSARY,True,10,3,0,0,True,819011,{'_account_id': 32036},[],,,,,
310,openstack%2Fneutron-lib~master~I5495568854248dbeba85534ba250fd9b7a607b0c,openstack/neutron-lib,master,zuul_update_yoga_testing,"{'8313': {'account': {'_account_id': 8313}, 'last_update': '2021-11-25 10:56:16.000000000', 'reason': 'Rodolfo Alonso replied on the change'}}",[],I5495568854248dbeba85534ba250fd9b7a607b0c,Update setup.cfg for updated testing runtime,NEW,2021-11-25 10:33:36.000000000,2021-11-25 11:51:29.000000000,MERGE_IF_NECESSARY,True,3,3,0,0,True,819286,{'_account_id': 8313},[],,,,,
311,openstack%2Fpuppet-glance~master~I129bc214b90024197fe5f69773b589b5bdb0e473,openstack/puppet-glance,master,,"{'9816': {'account': {'_account_id': 9816}, 'last_update': '2021-11-25 06:28:58.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I129bc214b90024197fe5f69773b589b5bdb0e473,glance_image: Refactor property setters,NEW,2021-11-25 04:36:49.000000000,2021-11-25 11:44:02.000000000,MERGE_IF_NECESSARY,True,14,34,0,0,True,819251,{'_account_id': 9816},[],,,,,
312,openstack%2Fnova~master~Ia08d46948ecd3cee301d39c86c47fab91e8b8fbb,openstack/nova,master,sqlalchemy-20,"{'15334': {'account': {'_account_id': 15334}, 'last_update': '2021-11-12 12:02:13.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ia08d46948ecd3cee301d39c86c47fab91e8b8fbb,db: Remove unnecessary warning filters,NEW,2021-11-12 11:27:19.000000000,2021-11-25 11:42:57.000000000,MERGE_IF_NECESSARY,True,0,12,1,0,True,817748,{'_account_id': 15334},[],,,,,
313,openstack%2Fnova~master~I946b4c7926ba2583b84ab95a1fe7aedc6923d9f8,openstack/nova,master,sqlalchemy-20,"{'15334': {'account': {'_account_id': 15334}, 'last_update': '2021-11-16 16:25:26.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I946b4c7926ba2583b84ab95a1fe7aedc6923d9f8,db: Remove use of 'bind' arguments,NEW,2021-11-12 11:27:19.000000000,2021-11-25 11:41:05.000000000,MERGE_IF_NECESSARY,True,44,39,4,0,True,817747,{'_account_id': 15334},[],,,,,
314,openstack%2Fpuppet-glance~master~I79c231d857079896bf101408aa758ef056669585,openstack/puppet-glance,master,glance-image-owner,"{'9816': {'account': {'_account_id': 9816}, 'last_update': '2021-11-24 17:13:21.000000000', 'reason': 'A robot voted negatively on a label'}}",[],I79c231d857079896bf101408aa758ef056669585,glance_image: Add support for project_id/name,NEW,2021-11-24 14:20:16.000000000,2021-11-25 11:38:27.000000000,MERGE_IF_NECESSARY,True,152,26,0,0,True,819114,{'_account_id': 9816},[],,,,,
315,openstack%2Fneutron~master~I9d7bb54b14fb983161fdf51c96b6fda107db4fe6,openstack/neutron,master,bug/1950454,"{'5948': {'account': {'_account_id': 5948}, 'last_update': '2021-11-24 09:04:10.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '9531': {'account': {'_account_id': 9531}, 'last_update': '2021-11-18 13:41:44.000000000', 'reason': 'Rodolfo Alonso replied on the change'}, '11975': {'account': {'_account_id': 11975}, 'last_update': '2021-11-23 07:01:58.000000000', 'reason': 'Oleg Bondarev replied on the change'}, '16688': {'account': {'_account_id': 16688}, 'last_update': '2021-11-25 10:46:59.000000000', 'reason': 'Someone else replied on the change'}}",[],I9d7bb54b14fb983161fdf51c96b6fda107db4fe6,Add network QoS inheritance to floating IP,NEW,2021-11-12 10:56:02.000000000,2021-11-25 11:36:44.000000000,MERGE_IF_NECESSARY,True,99,14,21,1,True,817734,{'_account_id': 16688},[],,,,,
316,openstack%2Fcinder~stable%2Fwallaby~I442a42b0c098775935a799876ad8efbe141829ad,openstack/cinder,stable/wallaby,detach-vol-status,"{'9535': {'account': {'_account_id': 9535}, 'last_update': '2021-11-23 13:16:23.000000000', 'reason': 'Someone else replied on the change'}}",[],I442a42b0c098775935a799876ad8efbe141829ad,Delete attachment on remove_export failure,NEW,2021-11-23 11:52:30.000000000,2021-11-25 11:36:16.000000000,MERGE_IF_NECESSARY,True,35,10,0,0,True,818884,{'_account_id': 9535},[],,,,,
317,x%2Ftobiko~master~Iac0dc3cfa6f41d4cc3e97081f748a9064251225e,x/tobiko,master,,"{'31450': {'account': {'_account_id': 31450}, 'last_update': '2021-11-17 17:36:59.000000000', 'reason': 'A robot voted negatively on a label'}, '29350': {'account': {'_account_id': 29350}, 'last_update': '2021-11-25 09:13:57.000000000', 'reason': 'Eran Kuris replied on the change'}, '11975': {'account': {'_account_id': 11975}, 'last_update': '2021-11-25 09:13:57.000000000', 'reason': 'Eran Kuris replied on the change'}, '31664': {'account': {'_account_id': 31664}, 'last_update': '2021-11-25 09:13:57.000000000', 'reason': 'Eran Kuris replied on the change'}, '27329': {'account': {'_account_id': 27329}, 'last_update': '2021-11-17 14:45:42.000000000', 'reason': 'Alex Katz replied on the change'}}",[],Iac0dc3cfa6f41d4cc3e97081f748a9064251225e,Add support for communication with OVN databases,NEW,2021-09-02 08:19:03.000000000,2021-11-25 11:31:50.000000000,MERGE_IF_NECESSARY,True,576,0,103,5,True,807042,{'_account_id': 31450},[],,,,,
318,openstack%2Fnova~master~I9c4fbea53b05490cf05ebd311b25791fa191af16,openstack/nova,master,,"{'8864': {'account': {'_account_id': 8864}, 'last_update': '2021-11-22 21:32:43.000000000', 'reason': 'Someone else replied on the change'}}",[],I9c4fbea53b05490cf05ebd311b25791fa191af16,api-ref: Adjust BFV rescue non-support note.,NEW,2021-11-22 19:19:31.000000000,2021-11-25 11:28:50.000000000,MERGE_IF_NECESSARY,True,2,1,1,0,True,818823,{'_account_id': 8864},[],,,,,
319,openstack%2Fcinder~stable%2Fvictoria~I34e7e48ee63c4c269f82ae178a7118ed402cad6d,openstack/cinder,stable/victoria,native-zuulv3-migration,"{'10459': {'account': {'_account_id': 10459}, 'last_update': '2021-11-12 13:27:43.000000000', 'reason': 'Jay Bryant replied on the change'}}",[],I34e7e48ee63c4c269f82ae178a7118ed402cad6d,Native multibackend-matrix Zuul v3 job,NEW,2021-09-16 18:18:17.000000000,2021-11-25 11:28:13.000000000,MERGE_IF_NECESSARY,True,130,109,1,0,True,809447,{'_account_id': 10459},[],,,,,
320,openstack%2Fci-log-processing~master~I353f98bd07d0c21b80f92307806b50da4c7ee39c,openstack/ci-log-processing,master,,"{'9311': {'account': {'_account_id': 9311}, 'last_update': '2021-11-23 07:27:33.000000000', 'reason': 'daniel.pawlik replied on the change'}, '20676': {'account': {'_account_id': 20676}, 'last_update': '2021-11-25 11:26:50.000000000', 'reason': 'Arx Cruz replied on the change'}, '8449': {'account': {'_account_id': 8449}, 'last_update': '2021-11-23 07:27:33.000000000', 'reason': 'daniel.pawlik replied on the change'}}",[],I353f98bd07d0c21b80f92307806b50da4c7ee39c,Add Log Processor module,NEW,2021-11-10 14:31:57.000000000,2021-11-25 11:26:50.000000000,MERGE_IF_NECESSARY,True,893,0,49,0,True,817436,{'_account_id': 20676},[],,,,,
321,openstack%2Fcinder~stable%2Ftrain~I8287460b902dd525aa5313861142f5fb8490e60a,openstack/cinder,stable/train,,"{'5314': {'account': {'_account_id': 5314}, 'last_update': '2021-11-19 05:53:33.000000000', 'reason': 'Someone else replied on the change'}}",[],I8287460b902dd525aa5313861142f5fb8490e60a,RBD: Open RBD images read-only where possible,NEW,2021-11-11 20:46:03.000000000,2021-11-25 11:16:50.000000000,MERGE_IF_NECESSARY,True,19,5,2,0,True,817546,{'_account_id': 5314},[],817417.0,1.0,,,
322,openstack%2Fcinder~master~I16d7bf9fb023f3bc7be0fc8e3e08421b2754d5a5,openstack/cinder,master,bug/1948507,"{'12670': {'account': {'_account_id': 12670}, 'last_update': '2021-11-19 16:28:49.000000000', 'reason': 'Luciano Lo Giudice replied on the change'}, '33717': {'account': {'_account_id': 33717}, 'last_update': '2021-11-19 16:32:36.000000000', 'reason': 'Simon Dodsley replied on the change'}}",[],I16d7bf9fb023f3bc7be0fc8e3e08421b2754d5a5,Fix QOS computation,NEW,2021-10-26 22:11:42.000000000,2021-11-25 11:15:34.000000000,MERGE_IF_NECESSARY,True,6,1,11,0,True,815560,{'_account_id': 33717},[],,,,,
323,openstack%2Fmanila-tempest-plugin~master~Ia69573cf246cbcfe94cd34a2b80edc540d94386c,openstack/manila-tempest-plugin,master,master_04,"{'31280': {'account': {'_account_id': 31280}, 'last_update': '2021-11-24 12:21:17.000000000', 'reason': 'A robot voted negatively on a label'}}",[],Ia69573cf246cbcfe94cd34a2b80edc540d94386c,Set metadata to share in any state,NEW,2021-11-19 02:10:03.000000000,2021-11-25 11:07:29.000000000,MERGE_IF_NECESSARY,True,25,16,2,0,True,818498,{'_account_id': 31280},[],,,,,
324,x%2Fvmware-nsxlib~master~Ifba59b005f507b1ccf01896bfe467e3e3662be65,x/vmware-nsxlib,master,add_exception,"{'8989': {'account': {'_account_id': 8989}, 'last_update': '2021-11-25 11:00:27.000000000', 'reason': 'Danting Liu replied on the change'}, '28232': {'account': {'_account_id': 28232}, 'last_update': '2021-11-25 10:53:14.000000000', 'reason': 'xiao pei liu replied on the change'}, '261': {'account': {'_account_id': 261}, 'last_update': '2021-11-25 10:53:14.000000000', 'reason': 'xiao pei liu replied on the change'}, '30887': {'account': {'_account_id': 30887}, 'last_update': '2021-11-25 10:53:14.000000000', 'reason': 'xiao pei liu replied on the change'}}",[],Ifba59b005f507b1ccf01896bfe467e3e3662be65,Add NsxInvalidPath exception for error code 500012,NEW,2021-11-25 08:44:56.000000000,2021-11-25 11:02:36.000000000,MERGE_IF_NECESSARY,True,6,1,1,0,True,819267,{'_account_id': 8989},[],,,,,
325,openstack%2Fcinder~stable%2Fwallaby~Ie48cf55deacd08e7716201dac00ede8d57e6632f,openstack/cinder,stable/wallaby,detach-vol-status,"{'9535': {'account': {'_account_id': 9535}, 'last_update': '2021-11-23 13:31:00.000000000', 'reason': 'Someone else replied on the change'}}",[],Ie48cf55deacd08e7716201dac00ede8d57e6632f,Fix detach notification,NEW,2021-11-23 11:52:30.000000000,2021-11-25 10:58:23.000000000,MERGE_IF_NECESSARY,True,28,14,0,0,True,818883,{'_account_id': 9535},[],,,,,
326,x%2Ftobiko~master~Ib1836dc274df17b307352bf61600fcaab3fea7c1,x/tobiko,master,octavia,"{'27329': {'account': {'_account_id': 27329}, 'last_update': '2021-11-25 10:57:28.000000000', 'reason': 'Omer Schwartz replied on the change'}}",[],Ib1836dc274df17b307352bf61600fcaab3fea7c1,Fix unexpected argument timeout on LB waiters,NEW,2021-11-19 10:42:21.000000000,2021-11-25 10:57:28.000000000,MERGE_IF_NECESSARY,True,6,4,0,0,True,818531,{'_account_id': 31664},[],,,,,
327,openstack%2Fneutron~master~I49c53bea6e73991110d915741efff6dad5016241,openstack/neutron,master,bug/1949476,"{'5948': {'account': {'_account_id': 5948}, 'last_update': '2021-11-25 05:38:36.000000000', 'reason': 'Reviewer was added'}, '8313': {'account': {'_account_id': 8313}, 'last_update': '2021-11-25 05:38:36.000000000', 'reason': 'Reviewer was added'}, '32667': {'account': {'_account_id': 32667}, 'last_update': '2021-11-25 05:38:36.000000000', 'reason': 'Reviewer was added'}, '13861': {'account': {'_account_id': 13861}, 'last_update': '2021-11-25 09:37:15.000000000', 'reason': 'Someone else replied on the change'}, '21798': {'account': {'_account_id': 21798}, 'last_update': '2021-11-25 05:38:36.000000000', 'reason': 'Reviewer was added'}, '11975': {'account': {'_account_id': 11975}, 'last_update': '2021-11-25 05:38:36.000000000', 'reason': 'Reviewer was added'}, '32291': {'account': {'_account_id': 32291}, 'last_update': '2021-11-25 05:38:36.000000000', 'reason': 'Reviewer was added'}}",[],I49c53bea6e73991110d915741efff6dad5016241,"Revert ""Increase openstack-tox-py38 and openstack-tox-py39 timeouts""",NEW,2021-11-25 05:38:36.000000000,2021-11-25 10:53:20.000000000,MERGE_IF_NECESSARY,True,0,5,2,0,True,819171,{'_account_id': 13861},[],,,816631.0,,
